Pair ID,Species,Strain,StrainType,Generation,LOC,F_ID,M_ID,Npup,N_M,N_F,BirthDate,Wean Date,Parity,IBI,PrevLitterSize,Notes
13035x11259,PEMA,BW,STOCK,NA,HA,13035,11259,3,1,2,1/5/18,,10,30,5,
13035x11259,PEMA,BW,STOCK,NA,HA,13035,11295,6,3,3,1/28/18,,11,23,3,
13035x11259,PEMA,BW,STOCK,NA,HA,13035,11259,2,0,2,5/22/18,,12,114,6,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,2,1,1,2/28/17,,1,,NA,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,4,4,0,3/26/17,,2,26,2,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,5,3,2,4/26/17,,3,31,4,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,4,2,2,5/23/17,,4,27,5,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,3,1,2,6/22/17,,5,30,4,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,3,2,1,7/21/17,,6,29,3,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,3,3,0,8/19/17,,7,29,3,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,4,1,3,9/16/17,,8,28,3,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,3,2,1,10/15/17,,9,29,4,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,1,1,0,12/25/17,,10,71,3,
13036x10997,PEMA,BW,STOCK,NA,HA,13036,10997,2,2,,2/15/18,,11,52,1,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,3,2,1,2/23/17,,1,,NA,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,4,4,0,4/5/17,,2,41,3,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,6,3,3,5/1/17,,3,26,4,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,4,1,3,5/24/17,,4,23,6,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,3,2,1,6/17/17,,5,24,4,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,7,0,7,7/11/17,,6,24,3,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,4,1,3,8/6/17,,7,26,7,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,2,0,2,8/31/17,,8,25,4,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,4,3,1,9/24/17,,9,24,2,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,5,4,1,10/19/17,,10,25,4,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,5,2,3,11/12/17,,11,24,5,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,3,1,2,12/10/17,,12,28,5,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,5,4,1,1/2/18,,13,23,3,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,4,0,4,1/27/18,,14,25,5,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,2,0,2,2/22/18,,15,26,4,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,2,1,1,5/5/18,,16,72,2,
13139x13038,PEMA,BW,STOCK,NA,HA,13139,13038,4,3,1,5/30/18,,17,25,2,
13140x13039,PEMA,BW,STOCK,NA,HA,13140,13039,3,0,3,2/19/17,,1,,NA,
13140x13039,PEMA,BW,STOCK,NA,HA,13140,13039,5,4,1,3/16/17,,2,25,3,
13140x13039,PEMA,BW,STOCK,NA,HA,13140,13039,6,3,3,4/9/17,,3,24,5,
13140x13039,PEMA,BW,STOCK,NA,HA,13140,13039,6,3,3,5/4/17,,4,25,6,
13140x13039,PEMA,BW,STOCK,NA,HA,13140,13039,3,0,3,5/31/17,,5,27,6,
13140x13039,PEMA,BW,STOCK,NA,HA,13140,13039,5,3,2,6/23/17,,6,23,3,
13140x13039,PEMA,BW,STOCK,NA,HA,13140,13034,4,3,1,7/17/17,,7,24,5,
13140x13039,PEMA,BW,STOCK,NA,HA,13140,13039,4,0,4,8/10/17,,8,24,4,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,3,2,1,2/22/17,,1,,NA,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,5,4,1,3/18/17,,2,24,3,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,4,2,2,4/13/17,,3,26,5,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,4,2,2,5/6/17,,4,23,4,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,1,1,0,5/31/17,,5,25,4,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,6,4,2,6/24/17,,6,24,1,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,4,3,1,7/19/17,,7,25,6,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,6,3,3,8/12/17,,8,24,4,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,2,1,1,10/23/17,,10,72,6,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,4,2,2,11/17/17,,11,25,2,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,4,1,3,12/11/17,,12,24,4,
13174x12547,PEMA,BW,STOCK,NA,HA,13174,12547,1,1,0,3/22/18,,13,101,4,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,4,1,3,2/23/17,,1,,NA,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,5,4,1,3/22/17,,2,27,4,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,4,2,2,4/21/17,,3,30,5,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,3,2,1,5/19/17,,4,28,4,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,4,1,3,6/14/17,,5,26,3,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,3,3,0,7/12/17,,6,28,4,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,4,3,1,8/6/17,,7,25,3,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,5,2,3,9/2/17,,8,27,4,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,3,2,1,9/30/17,,9,28,5,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,5,4,1,10/23/17,,10,23,3,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,5,3,2,11/19/17,,11,27,5,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,2,0,2,12/16/17,,12,27,5,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,3,2,1,1/8/18,,13,23,2,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,3,2,1,2/22/18,,14,45,3,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,2,4,0,3/27/18,,15,33,3,
13205x12361,PEMA,BW,STOCK,NA,HA,13205,12361,2,1,1,4/21/18,,16,25,2,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,3,1,2,3/1/17,,1,,NA,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,2,1,1,4/20/17,,2,50,3,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,5,3,2,5/15/17,,3,25,2,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,4,3,1,6/9/17,,4,25,5,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,4,3,1,7/5/17,,5,26,4,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,3,2,1,7/30/17,,6,25,4,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,5,3,2,8/25/17,,7,26,3,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,2,1,1,9/19/17,,8,25,5,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,4,3,1,10/15/17,,9,26,2,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,4,1,3,11/7/17,,10,23,4,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,3,2,1,12/3/17,,11,26,4,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,2,0,2,12/29/17,,12,26,3,
13573x12936,PEMA,BW,STOCK,NA,HA,13573,12936,3,1,2,1/22/18,,13,24,2,
13731x10814,PEMA,BW,STOCK,NA,HA,13731,10814,3,0,3,5/30/17,,1,,NA,
13846x12728,PEMA,BW,STOCK,NA,HA,13846,12728,5,4,1,7/10/17,,1,,NA,
13846x12728,PEMA,BW,STOCK,NA,HA,13846,12728,3,1,2,8/7/17,,2,28,5,
13846x12728,PEMA,BW,STOCK,NA,HA,13846,12728,6,5,1,8/31/17,,3,24,3,
13846x12728,PEMA,BW,STOCK,NA,HA,13846,12728,6,2,4,9/27/17,,4,27,6,
13846x12728,PEMA,BW,STOCK,NA,HA,13846,12728,6,3,3,10/23/17,,5,26,6,
13846x12728,PEMA,BW,STOCK,NA,HA,13846,12728,4,1,3,11/17/17,,6,25,6,
13846x12728,PEMA,BW,STOCK,NA,HA,13846,12728,2,1,1,12/14/17,,7,27,4,
13846x12728,PEMA,BW,STOCK,NA,HA,13846,12728,5,3,2,1/6/18,,8,23,2,
13846x12728,PEMA,BW,STOCK,NA,HA,13846,12728,5,2,3,2/1/18,,9,26,5,
13846x12728,PEMA,BW,STOCK,NA,HA,13846,12728,3,2,1,4/14/18,,10,72,5,
14033x16319,PEMA,BW,STOCK,NA,HA,14033,16319,4,2,2,9/22/17,,1,,NA,
14033x16319,PEMA,BW,STOCK,NA,HA,14033,16319,4,3,1,10/16/17,,2,24,4,
14033x16319,PEMA,BW,STOCK,NA,HA,14033,16319,3,2,1,11/11/17,,3,26,4,
14033x16319,PEMA,BW,STOCK,NA,HA,14033,16319,3,2,1,12/6/17,,4,25,3,
14033x16319,PEMA,BW,STOCK,NA,HA,14033,16319,4,1,3,12/31/17,,5,25,3,
14033x16319,PEMA,BW,STOCK,NA,HA,14033,16319,3,2,1,3/15/18,,6,74,4,
14033x16319,PEMA,BW,STOCK,NA,HA,14033,16319,4,3,1,4/9/18,,7,25,3,
14033x16319,PEMA,BW,STOCK,NA,HA,14033,16319,5,3,2,5/3/18,,8,24,4,
14033x16319,PEMA,BW,STOCK,NA,HA,14033,16319,4,1,3,5/28/18,,9,25,5,
14035x16318,PEMA,BW,STOCK,NA,HA,14035,16318,5,2,3,9/22/17,,1,,NA,
14035x16318,PEMA,BW,STOCK,NA,HA,14035,16318,3,1,2,10/16/17,,2,24,5,
14035x16318,PEMA,BW,STOCK,NA,HA,14035,16318,2,1,1,11/12/17,,3,27,3,
14035x16318,PEMA,BW,STOCK,NA,HA,14035,16318,3,0,3,12/19/17,,4,37,2,
14035x16318,PEMA,BW,STOCK,NA,HA,14035,16318,4,3,1,1/13/18,,5,25,3,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,2,0,2,4/29/17,,1,,NA,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,5,4,1,5/24/17,,2,25,2,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,4,3,1,6/22/17,,3,29,5,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,4,2,2,7/19/17,,4,27,4,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,3,2,1,8/13/17,,5,25,4,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,4,1,3,9/8/17,,6,26,3,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,3,0,3,10/1/17,,7,23,4,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,2,0,2,10/27/17,,8,26,3,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,2,0,2,12/16/17,,9,50,2,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,2,2,0,2/20/18,,10,66,2,
14231x13769,PEMA,BW,STOCK,NA,HA,14231,13769,1,1,0,5/18/18,,11,87,2,
14250x13763,PEMA,BW,STOCK,NA,HA,14250,13763,4,1,3,8/6/17,,1,,NA,
14423x16428,PEMA,BW,STOCK,NA,HA,14423,16428,4,4,0,8/5/18,,1,,NA,
14423x16428,PEMA,BW,STOCK,NA,HA,14423,16428,4,4,0,8/5/18,,1,,NA,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,2,1,1,2/14/17,,1,,NA,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,4,2,2,10/21/17,,2,249,2,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,2,1,1,11/15/17,,3,25,4,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,5,2,3,12/26/17,,4,41,2,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,6,4,2,1/19/18,,5,24,5,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,4,1,3,3/11/18,,6,51,6,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,5,3,2,4/4/18,,7,24,4,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,4,2,2,4/28/18,,8,24,5,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,5,2,3,5/25/18,,9,27,4,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,1,0,1,8/29/18,,10,96,5,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,6,4,2,9/23/18,,11,25,1,
14473x16428,PEMA,BW,STOCK,NA,HA,14473,16428,3,2,1,12/28/18,,12,96,6,
15412x12051,PEMA,BW,STOCK,NA,HA,15412,12051,1,0,1,7/24/17,,1,,NA,
15412x12051,PEMA,BW,STOCK,NA,HA,15412,12051,1,0,1,7/24/17,,1,,NA,
15437x14439,PEMA,BW,STOCK,NA,HA,15437,14439,2,1,1,10/5/17,,1,,NA,
15437x14439,PEMA,BW,STOCK,NA,HA,15437,14439,4,2,2,10/30/17,,2,25,2,
15437x14439,PEMA,BW,STOCK,NA,HA,15437,14439,4,3,1,11/25/17,,3,26,4,
15437x14439,PEMA,BW,STOCK,NA,HA,15437,14439,3,1,2,12/19/17,,4,24,4,
15437x14439,PEMA,BW,STOCK,NA,HA,15437,14439,2,1,1,2/5/18,,5,48,3,
15437x14439,PEMA,BW,STOCK,NA,HA,15437,14439,3,2,1,3/1/18,,6,24,2,
15437x14439,PEMA,BW,STOCK,NA,HA,15437,14439,4,0,4,3/28/18,,7,27,3,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,1,0,1,9/2/17,,1,,NA,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,2,1,1,10/20/17,,2,48,1,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,4,3,1,11/17/17,,3,28,2,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,4,2,2,12/15/17,,4,28,4,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,4,3,1,1/13/18,,5,29,4,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,2,0,2,2/11/18,,6,29,4,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,4,2,2,3/10/18,,7,27,2,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,4,3,1,4/8/18,,8,29,4,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,4,2,2,6/12/18,,9,65,4,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,4,1,3,7/10/18,,10,28,4,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,2,0,2,11/15/18,,11,128,4,
15438x12962,PEMA,BW,STOCK,NA,HA,15438,12962,4,2,2,1/4/19,,12,50,2,
15557x14346,PEMA,BW,STOCK,NA,HA,15557,14346,2,0,2,10/13/17,,1,,NA,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,4,1,3,10/9/17,,1,,NA,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,5,1,4,11/5/17,,2,27,4,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,3,2,1,11/30/17,,3,25,5,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,5,3,2,12/24/17,,4,24,3,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,4,1,3,1/20/18,,5,27,5,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,3,2,1,2/14/18,,6,25,4,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,2,2,0,3/12/18,,7,26,3,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,5,2,3,4/5/18,,8,24,2,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,2,2,0,5/2/18,,9,27,5,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,3,1,2,5/27/18,,10,25,2,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,4,1,3,6/20/18,,11,24,3,
15576x15802,PEMA,BW,STOCK,NA,HA,15576,15802,5,2,3,7/16/18,,12,26,4,
15577x14346,PEMA,BW,STOCK,NA,HA,15577,14346,4,1,3,12/2/17,,1,,NA,
15577x14346,PEMA,BW,STOCK,NA,HA,15577,14346,6,2,4,12/26/17,,2,24,4,
15577x14346,PEMA,BW,STOCK,NA,HA,15577,14346,5,3,2,1/21/18,,3,26,6,
15577x14346,PEMA,BW,STOCK,NA,HA,15577,14346,2,1,1,2/16/18,,4,26,5,
15577x14346,PEMA,BW,STOCK,NA,HA,15577,14346,4,1,3,3/13/18,,5,25,2,
15651x14433,PEMA,BW,STOCK,NA,HA,15651,14433,5,3,2,9/22/17,,1,,NA,
15651x14433,PEMA,BW,STOCK,NA,HA,15651,14433,6,4,2,10/18/17,,2,26,5,
15651x14433,PEMA,BW,STOCK,NA,HA,15651,14433,4,3,1,11/15/17,,3,28,6,
15651x14433,PEMA,BW,STOCK,NA,HA,15651,14433,5,5,0,12/11/17,,4,26,4,
15651x14433,PEMA,BW,STOCK,NA,HA,15651,14433,4,3,1,1/6/18,,5,26,5,
15651x14433,PEMA,BW,STOCK,NA,HA,15651,14433,2,2,0,2/5/18,,6,30,4,
15651x14433,PEMA,BW,STOCK,NA,HA,15651,14433,2,1,1,4/28/18,,7,82,2,
15651x14433,PEMA,BW,STOCK,NA,HA,15651,14433,3,2,1,5/26/18,,8,28,2,
15651x14433,PEMA,BW,STOCK,NA,HA,15651,14433,1,0,1,6/21/18,,9,26,3,
15651x14433,PEMA,BW,STOCK,NA,HA,15651,14433,2,2,0,10/10/18,,10,111,1,
16043x13538,PEMA,BW,STOCK,NA,HA,16043,15538,3,1,2,9/12/17,,1,,NA,
16043x13538,PEMA,BW,STOCK,NA,HA,16043,13538,2,2,0,10/9/17,,2,27,3,
16043x13538,PEMA,BW,STOCK,NA,HA,16043,15538,4,3,1,1/8/18,,3,91,2,
16043x13538,PEMA,BW,STOCK,NA,HA,16043,13538,2,0,2,3/7/18,,4,58,4,
16043x13538,PEMA,BW,STOCK,NA,HA,16043,13538,2,2,0,4/28/18,,5,52,2,
16043x13538,PEMA,BW,STOCK,NA,HA,16043,13538,5,2,3,6/19/18,,6,52,2,
16043x13538,PEMA,BW,STOCK,NA,HA,16043,13538,2,0,2,10/13/18,,7,116,5,
16047X12414,PEMA,BW,STOCK,NA,HA,16047,12414,4,3,1,10/20/17,,1,,NA,
16047x12414,PEMA,BW,STOCK,NA,HA,16047,12414,3,1,2,12/11/17,,2,52,4,
16047x12414,PEMA,BW,STOCK,NA,HA,16047,12414,5,2,3,1/31/18,,3,51,3,
16047x12414,PEMA,BW,STOCK,NA,HA,16047,12414,4,2,2,3/19/18,,4,47,5,
16047x12414,PEMA,BW,STOCK,NA,HA,16047,12414,4,1,3,5/12/18,,5,54,4,
16124x16359,PEMA,BW,STOCK,NA,HA,16124,16359,5,2,3,6/23/17,,1,,NA,
16124x16359,PEMA,BW,STOCK,NA,HA,16124,16359,3,0,3,10/22/17,,2,121,5,
16124x16359,PEMA,BW,STOCK,NA,HA,16124,16359,2,1,1,12/13/17,,3,52,3,
16124x16359,PEMA,BW,STOCK,NA,HA,16124,16359,2,1,1,1/6/18,,4,24,2,
16124x16359,PEMA,BW,STOCK,NA,HA,16124,16359,5,4,1,2/26/18,,5,51,2,
16124x16359,PEMA,BW,STOCK,NA,HA,16124,16359,4,3,1,3/22/18,,6,24,5,
16124x16359,PEMA,BW,STOCK,NA,HA,16124,16359,5,3,2,4/16/18,,7,25,4,
16124x16359,PEMA,BW,STOCK,NA,HA,16124,16359,3,2,1,5/11/18,,8,25,5,
16124x16359,PEMA,BW,STOCK,NA,HA,16124,16359,5,3,2,6/7/18,,9,27,3,
16125x16359,PEMA,BW,STOCK,NA,HA,16125,16359,5,2,3,1/31/18,,1,,NA,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,2,1,1,10/8/17,,1,,NA,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,6,4,2,11/26/17,,2,49,2,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,6,4,2,12/21/17,,4,25,6,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,6,0,6,1/15/18,,5,25,6,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,4,3,1,2/9/18,,6,25,6,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,3,1,2,3/6/18,,7,25,4,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,4,1,3,4/1/18,,8,26,3,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,4,1,3,4/28/18,,9,27,4,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,3,1,2,5/19/18,,10,21,4,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,1,0,1,8/3/18,,11,76,3,
16143x12362,PEMA,BW,STOCK,NA,HA,16143,12362,4,0,4,8/26/18,,12,23,1,
16321x16433,PEMA,BW,STOCK,NA,HA,16321,16433,4,0,4,9/17/17,,1,,NA,
16321x16433,PEMA,BW,STOCK,NA,HA,16321,16453,2,2,0,10/22/17,,2,35,4,
16321x16433,PEMA,BW,STOCK,NA,HA,16321,16433,4,3,1,12/9/17,,3,48,2,
16321x16433,PEMA,BW,STOCK,NA,HA,16321,16433,4,1,3,1/3/18,,4,25,4,
16321x16433,PEMA,BW,STOCK,NA,HA,16321,16433,4,1,3,1/30/18,,5,27,4,
16321x16433,PEMA,BW,STOCK,NA,HA,16321,16433,3,2,1,2/21/18,,6,22,4,
16321x16433,PEMA,BW,STOCK,NA,HA,16321,16433,3,1,2,3/18/18,,7,25,3,
16321x16433,PEMA,BW,STOCK,NA,HA,16321,16433,2,1,1,4/11/18,,8,24,3,
16321x16433,PEMA,BW,STOCK,NA,HA,16321,16433,2,1,1,5/30/18,,9,49,2,
16361x15139,PEMA,BW,STOCK,NA,HA,16361,15139,2,1,1,10/21/18,,1,,NA,
16361x15139,PEMA,BW,STOCK,NA,HA,16361,15139,4,3,1,11/14/18,,2,24,2,
16361x15139,PEMA,BW,STOCK,NA,HA,16361,15139,2,2,0,1/5/19,,3,52,4,
16521x16228,PEMA,BW,STOCK,NA,HA,16521,16228,5,2,3,9/14/17,,1,,NA,
16521x16228,PEMA,BW,STOCK,NA,HA,16521,16228,6,4,2,10/9/17,,2,25,5,
16521x16228,PEMA,BW,STOCK,NA,HA,16521,16228,1,0,1,11/3/17,,3,25,6,
16521x16228,PEMA,BW,STOCK,NA,HA,16521,16228,6,2,4,11/28/17,,4,25,1,
16521x16228,PEMA,BW,STOCK,NA,HA,16521,16228,4,1,3,12/23/17,,5,25,6,
16521x16228,PEMA,BW,STOCK,NA,HA,16521,16228,1,0,1,1/18/18,,6,26,4,
16521x16228,PEMA,BW,STOCK,NA,HA,16521,16228,5,1,5,2/10/18,,7,23,1,
16521x16228,PEMA,BW,STOCK,NA,HA,16521,16228,2,0,2,4/3/18,,8,52,5,
16521x16228,PEMA,BW,STOCK,NA,HA,16521,16228,3,1,2,6/7/18,,9,65,2,
16783x16814,PEMA,BW,STOCK,NA,HA,16783,16814,3,1,2,12/6/17,,1,,NA,
16783x16814,PEMA,BW,STOCK,NA,HA,16783,16814,4,3,1,1/3/18,,2,28,3,
16783x16814,PEMA,BW,STOCK,NA,HA,16783,16814,3,1,2,2/13/18,,3,41,4,
16783x16814,PEMA,BW,STOCK,NA,HA,16783,16814,4,3,1,3/30/18,,4,45,3,
16783x16814,PEMA,BW,STOCK,NA,HA,16783,16814,2,1,1,5/13/18,,5,44,4,
16783x16814,PEMA,BW,STOCK,NA,HA,16783,16814,3,3,0,7/3/18,,6,51,2,
16944x14837,PEMA,BW,STOCK,NA,HA,16944,14837,2,1,1,10/26/17,,1,,NA,
16944x14837,PEMA,BW,STOCK,NA,HA,16944,14837,7,3,4,11/18/17,,2,23,2,
16944x14837,PEMA,BW,STOCK,NA,HA,16944,14837,6,3,3,12/15/17,,3,27,7,
16944x14837,PEMA,BW,STOCK,NA,HA,16944,14837,6,4,2,1/11/18,,4,27,6,
16944x14837,PEMA,BW,STOCK,NA,HA,16944,14837,6,1,5,2/4/18,,5,24,6,
16944x14837,PEMA,BW,STOCK,NA,HA,16944,14837,5,1,4,2/28/18,,6,24,6,
16944x14837,PEMA,BW,STOCK,NA,HA,16944,14837,6,3,3,3/26/18,,7,26,5,
16944x14837,PEMA,BW,STOCK,NA,HA,16944,14837,4,1,3,4/22/18,,8,27,6,
16944x14837,PEMA,BW,STOCK,NA,HA,16944,14837,3,2,1,5/16/18,,9,24,4,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,11349,5,1,4,3/18/18,,1,,NA,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,11349,4,2,2,4/10/18,,2,23,5,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,11349,8,5,3,5/4/18,,3,24,4,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,11349,2,2,0,5/29/18,,4,25,8,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,11349,6,2,4,8/5/18,,5,68,2,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,11349,2,1,1,8/28/18,,6,23,6,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,11349,4,3,1,10/14/18,,7,47,2,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,11349,2,1,1,12/26/18,,8,73,4,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,11349,2,0,2,1/21/19,,9,26,2,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,13349,2,2,0,2/16/19,,10,26,2,
17023x11349,PEMA,BW,STOCK,NA,HA,17023,11349,1,0,1,3/12/19,,11,24,2,
17136x12412,PEMA,BW,STOCK,NA,HA,17136,12412,3,3,0,4/16/18,,1,,NA,
17225x19899,PEMA,BW,STOCK,NA,HA,17225,19899,4,0,4,6/27/18,,1,,NA,
17561x17687,PEMA,BW,STOCK,NA,HA,17561,17687,5,4,1,3/20/18,,1,,NA,
17955x17686,PEMA,BW,STOCK,NA,HA,17955,17686,4,3,1,3/6/18,,1,,NA,
17955x17686,PEMA,BW,STOCK,NA,HA,17955,17686,6,3,3,4/3/18,,2,28,4,
17955x17686,PEMA,BW,STOCK,NA,HA,17955,17686,5,2,3,5/2/18,,3,29,6,
17955x17686,PEMA,BW,STOCK,NA,HA,17955,17686,4,3,1,6/2/18,,4,31,5,
17955x17686,PEMA,BW,STOCK,NA,HA,17955,17686,5,3,2,7/3/18,,5,31,4,
18290x18920 ,PEMA,BW,STOCK,NA,HA,18290,18920,3,1,2,3/21/18,,1,,NA,
18290x18920 ,PEMA,BW,STOCK,NA,HA,18290,18920,5,2,3,4/17/18,,2,27,3,
18290x18920 ,PEMA,BW,STOCK,NA,HA,18290,18920,6,0,6,5/16/18,,3,29,5,
18290x18920 ,PEMA,BW,STOCK,NA,HA,18290,18920,3,0,3,6/15/18,,4,30,6,
